ORDERNUMBER,QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,ORDERDATE,PRODUCTLINE,MSRP,PRODUCTCODE,COUNTRY,DEALSIZE
10383,24,61.52,9,1476.48,22-02-2020,Vintage Cars,136,S18_3140,Spain,Small
10396,33,159.81,2,5273.73,23-03-2020,Vintage Cars,136,S18_3140,USA,Medium
10414,41,118.83,12,4872.03,06-05-2020,Vintage Cars,136,S18_3140,USA,Medium
10104,23,198.13,13,4556.99,31-01-2018,Classic Cars,169,S18_3232,Spain,Medium
10109,46,179.5,5,8257,10-03-2018,Classic Cars,169,S18_3232,USA,Large
10114,48,171.03,4,8209.44,01-04-2018,Classic Cars,169,S18_3232,France,Large
10122,25,143.94,3,3598.5,08-05-2018,Classic Cars,169,S18_3232,France,Medium
10127,22,174.42,15,3837.24,03-06-2018,Classic Cars,169,S18_3232,USA,Medium
10136,41,203.21,3,8331.61,04-07-2018,Classic Cars,169,S18_3232,France,Large
10141,34,142.25,9,4836.5,01-08-2018,Classic Cars,169,S18_3232,Finland,Medium
10148,32,169.34,14,5418.88,11-09-2018,Classic Cars,169,S18_3232,Australia,Medium
10151,21,177.81,7,3734.01,21-09-2018,Classic Cars,169,S18_3232,Finland,Medium
10165,47,186.27,16,8754.69,22-10-2018,Classic Cars,169,S18_3232,Singapore,Large
10171,39,140.55,3,5481.45,05-11-2018,Classic Cars,169,S18_3232,Canada,Medium
10175,29,152.41,5,4419.89,06-11-2018,Classic Cars,169,S18_3232,UK,Medium
10181,45,140.55,7,6324.75,12-11-2018,Classic Cars,169,S18_3232,Norway,Medium
10184,28,157.49,10,4409.72,14-11-2018,Classic Cars,169,S18_3232,Spain,Medium
10192,26,150.71,12,3918.46,20-11-2018,Classic Cars,169,S18_3232,USA,Medium
10195,50,152.41,10,7620.5,25-11-2018,Classic Cars,169,S18_3232,USA,Large
10203,48,172.73,1,8291.04,02-12-2018,Classic Cars,169,S18_3232,Spain,Large
10207,25,157.49,11,3937.25,09-12-2018,Classic Cars,169,S18_3232,USA,Medium
10212,40,138.86,11,5554.4,16-01-2019,Classic Cars,169,S18_3232,Spain,Medium
10225,43,149.02,2,6407.86,22-02-2019,Classic Cars,169,S18_3232,Switzerland,Medium
10229,22,189.66,5,4172.52,11-03-2019,Classic Cars,169,S18_3232,USA,Medium
10239,47,150.71,1,7083.37,12-04-2019,Classic Cars,169,S18_3232,Finland,Large
10246,36,198.13,9,7132.68,05-05-2019,Classic Cars,169,S18_3232,Spain,Large
10253,40,169.34,6,6773.6,01-06-2019,Classic Cars,169,S18_3232,UK,Medium
10259,27,135.47,8,3657.69,15-06-2019,Classic Cars,169,S18_3232,Singapore,Medium
10266,29,165.95,7,4812.55,06-07-2019,Classic Cars,169,S18_3232,Italy,Medium
10271,20,196.43,9,3928.6,20-07-2019,Classic Cars,169,S18_3232,USA,Medium
10278,42,152.41,7,6401.22,06-08-2019,Classic Cars,169,S18_3232,USA,Medium
10281,25,167.65,5,4191.25,19-08-2019,Classic Cars,169,S18_3232,USA,Medium
10287,36,162.57,5,5852.52,30-08-2019,Classic Cars,169,S18_3232,Switzerland,Medium
10292,21,135.47,12,2844.87,08-09-2019,Classic Cars,169,S18_3232,USA,Small
10301,23,174.42,9,4011.66,05-10-2018,Classic Cars,169,S18_3232,Norway,Medium
10305,37,201.51,9,7455.87,13-10-2019,Classic Cars,169,S18_3232,USA,Large
10310,48,186.27,3,8940.96,16-10-2019,Classic Cars,169,S18_3232,Germany,Large
10313,25,182.89,3,4572.25,22-10-2019,Classic Cars,169,S18_3232,Canada,Medium
10321,33,172.73,11,5700.09,04-11-2019,Classic Cars,169,S18_3232,USA,Medium
10324,27,116.87,12,3155.49,05-11-2019,Classic Cars,169,S18_3232,USA,Medium
10331,27,154.47,11,4170.69,17-11-2019,Classic Cars,169,S18_3232,USA,Medium
10334,20,143.94,3,2878.8,19-11-2019,Classic Cars,169,S18_3232,Sweden,Small
10342,30,167.65,4,5029.5,24-11-2019,Classic Cars,169,S18_3232,Australia,Medium
10349,48,154.1,6,7396.8,01-12-2019,Classic Cars,169,S18_3232,USA,Large
10358,32,93.49,12,2991.68,10-12-2019,Classic Cars,169,S18_3232,Spain,Small
10366,34,184.58,1,6275.72,10-01-2020,Classic Cars,169,S18_3232,Belgium,Medium
10370,27,56.85,9,1534.95,20-01-2020,Classic Cars,169,S18_3232,Australia,Small
10377,39,186.27,3,7264.53,09-02-2020,Classic Cars,169,S18_3232,Finland,Large
10383,47,146.15,6,6869.05,22-02-2020,Classic Cars,169,S18_3232,Spain,Medium
10394,22,152.41,5,3353.02,15-03-2020,Classic Cars,169,S18_3232,Spain,Medium
10405,55,150.71,1,8289.05,14-04-2020,Classic Cars,169,S18_3232,France,Large
10412,60,198.13,9,11887.8,03-05-2020,Classic Cars,169,S18_3232,Spain,Large
10419,35,169.34,6,5926.9,17-05-2020,Classic Cars,169,S18_3232,Austria,Medium
10425,28,135.47,8,3793.16,31-05-2020,Classic Cars,169,S18_3232,France,Medium
10105,38,113.95,13,4330.1,11-02-2018,Trains,100,S18_3259,Denmark,Medium
10117,21,95.8,7,2011.8,16-04-2018,Trains,100,S18_3259,Singapore,Small
10128,41,117.98,4,4837.18,06-06-2018,Trains,100,S18_3259,Spain,Medium
10142,22,97.81,10,2151.82,08-08-2018,Trains,100,S18_3259,USA,Small
10153,29,88.74,9,2573.46,28-09-2018,Trains,100,S18_3259,Spain,Small
10165,50,106.89,1,5344.5,22-10-2018,Trains,100,S18_3259,Singapore,Medium
10177,29,105.88,11,3070.52,07-11-2018,Trains,100,S18_3259,Spain,Medium
10185,49,80.67,11,3952.83,14-11-2018,Trains,100,S18_3259,USA,Medium
10196,35,101.85,3,3564.75,26-11-2018,Trains,100,S18_3259,USA,Medium
10208,48,116.97,11,5614.56,02-01-2019,Trains,100,S18_3259,France,Medium
10221,23,80.67,5,1855.41,18-02-2019,Trains,100,S18_3259,Belgium,Small
10232,48,95.8,8,4598.4,20-03-2019,Trains,100,S18_3259,UK,Medium
10248,42,121.01,14,5082.42,07-05-2019,Trains,100,S18_3259,USA,Medium
10273,47,115.97,15,5450.59,21-07-2019,Trains,100,S18_3259,Belgium,Medium
10282,36,115.97,3,4174.92,20-08-2019,Trains,100,S18_3259,USA,Medium
10293,22,109.92,6,2418.24,09-09-2019,Trains,100,S18_3259,Italy,Small
10306,40,91.76,11,3670.4,14-10-2019,Trains,100,S18_3259,UK,Medium
10314,23,107.9,3,2481.7,22-10-2019,Trains,100,S18_3259,Denmark,Small
10326,32,118.99,6,3807.68,09-11-2019,Trains,100,S18_3259,Sweden,Medium
10336,21,106.21,7,2230.41,20-11-2019,Trains,100,S18_3259,France,Small
10350,41,93.04,2,3814.64,02-12-2019,Trains,100,S18_3259,Spain,Medium
10372,25,84.71,5,2117.75,26-01-2020,Trains,100,S18_3259,Japan,Small
10383,26,128.48,12,3340.48,22-02-2020,Trains,100,S18_3259,Spain,Medium
10396,24,89.75,4,2154,23-03-2020,Trains,100,S18_3259,USA,Small
10414,48,121.01,14,5808.48,06-05-2020,Trains,100,S18_3259,USA,Medium
10108,26,68.35,9,1777.1,03-03-2018,Classic Cars,80,S18_3278,Philippines,Small
10122,21,73.17,13,1536.57,08-05-2018,Classic Cars,80,S18_3278,France,Small
10135,45,78,10,3510,02-07-2018,Classic Cars,80,S18_3278,USA,Medium
10147,36,86.04,10,3097.44,05-09-2018,Classic Cars,80,S18_3278,USA,Medium
10169,32,70.76,5,2264.32,04-11-2018,Classic Cars,80,S18_3278,Australia,Small
10181,30,82.82,17,2484.6,12-11-2018,Classic Cars,80,S18_3278,Norway,Small
10191,36,94.88,6,3415.68,20-11-2018,Classic Cars,80,S18_3278,Germany,Medium
10203,33,86.04,11,2839.32,02-12-2018,Classic Cars,80,S18_3278,Spain,Small
10211,35,78,5,2730,15-01-2019,Classic Cars,80,S18_3278,France,Small
10225,37,95.69,12,3540.53,22-02-2019,Classic Cars,80,S18_3278,Switzerland,Medium
10238,41,73.17,6,2999.97,09-04-2019,Classic Cars,80,S18_3278,Denmark,Small
10252,20,76.39,2,1527.8,26-05-2019,Classic Cars,80,S18_3278,France,Small
10265,45,86.84,2,3907.8,02-07-2019,Classic Cars,80,S18_3278,Australia,Medium
10276,38,69.96,6,2658.48,02-08-2019,Classic Cars,80,S18_3278,USA,Small
10287,43,70.76,15,3042.68,30-08-2019,Classic Cars,80,S18_3278,Switzerland,Medium
10300,49,78.8,8,3861.2,04-10-2018,Classic Cars,80,S18_3278,Germany,Medium
10310,27,80.41,13,2171.07,16-10-2019,Classic Cars,80,S18_3278,Germany,Small
10319,46,73.98,1,3403.08,03-11-2019,Classic Cars,80,S18_3278,USA,Medium
10329,38,59.1,10,2245.8,15-11-2019,Classic Cars,80,S18_3278,USA,Small
10342,25,66.74,5,1668.5,24-11-2019,Classic Cars,80,S18_3278,Australia,Small
10363,46,60.3,10,2773.8,06-01-2020,Classic Cars,80,S18_3278,Finland,Small
10378,22,112,4,2464,10-02-2020,Classic Cars,80,S18_3278,Spain,Small
10390,40,137.29,9,5491.6,04-03-2020,Classic Cars,80,S18_3278,USA,Medium
10103,46,104.17,16,4791.82,29-01-2018,Vintage Cars,99,S18_3320,Norway,Medium
10126,38,82.34,16,3128.92,28-05-2018,Vintage Cars,99,S18_3320,Spain,Medium
10139,30,103.18,5,3095.4,16-07-2018,Vintage Cars,99,S18_3320,Australia,Medium
10149,42,94.25,2,3958.5,12-09-2018,Vintage Cars,99,S18_3320,USA,Medium
10163,43,116.08,6,4991.44,20-10-2018,Vintage Cars,99,S18_3320,USA,Medium
10173,29,95.24,4,2761.96,05-11-2018,Vintage Cars,99,S18_3320,Italy,Small
10182,33,86.31,1,2848.23,12-11-2018,Vintage Cars,99,S18_3320,USA,Small
10193,32,79.37,5,2539.84,21-11-2018,Vintage Cars,99,S18_3320,Australia,Small
10206,28,87.3,11,2444.4,05-12-2018,Vintage Cars,99,S18_3320,Canada,Small
10215,41,111.12,8,4555.92,29-01-2019,Vintage Cars,99,S18_3320,USA,Medium
10227,33,111.12,1,3666.96,02-03-2019,Vintage Cars,99,S18_3320,France,Medium
10244,36,84.33,5,3035.88,29-04-2019,Vintage Cars,99,S18_3320,Spain,Medium
10257,26,89.29,5,2321.54,14-06-2019,Vintage Cars,99,S18_3320,USA,Small
10280,34,102.19,7,3474.46,17-08-2019,Vintage Cars,99,S18_3320,Italy,Medium
10290,26,96.23,2,2501.98,07-09-2019,Vintage Cars,99,S18_3320,USA,Small
10304,38,104.17,11,3958.46,11-10-2019,Vintage Cars,99,S18_3320,France,Medium
10312,33,107.15,8,3535.95,21-10-2019,Vintage Cars,99,S18_3320,USA,Medium
10323,33,91.27,2,3011.91,05-11-2019,Vintage Cars,99,S18_3320,Germany,Medium
10347,26,102.19,12,2656.94,29-11-2019,Vintage Cars,99,S18_3320,Australia,Small
10357,25,104.17,3,2604.25,10-12-2019,Vintage Cars,99,S18_3320,USA,Small
10369,45,73.08,4,3288.6,20-01-2020,Vintage Cars,99,S18_3320,USA,Medium
10382,50,178.71,7,8935.5,17-02-2020,Vintage Cars,99,S18_3320,USA,Large
10392,36,112.11,1,4035.96,10-03-2020,Vintage Cars,99,S18_3320,Austria,Medium
10423,21,89.29,5,1875.09,30-05-2020,Vintage Cars,99,S18_3320,Belgium,Small
10108,29,139.64,8,4049.56,03-03-2018,Classic Cars,146,S18_3482,Philippines,Medium
10122,21,117.59,12,2469.39,08-05-2018,Classic Cars,146,S18_3482,France,Small
10135,42,129.35,9,5432.7,02-07-2018,Classic Cars,146,S18_3482,USA,Medium
10147,37,119.06,9,4405.22,05-09-2018,Classic Cars,146,S18_3482,USA,Medium
10169,36,123.47,4,4444.92,04-11-2018,Classic Cars,146,S18_3482,Australia,Medium
10181,22,154.34,16,3395.48,12-11-2018,Classic Cars,146,S18_3482,Norway,Medium
10191,23,148.46,5,3414.58,20-11-2018,Classic Cars,146,S18_3482,Germany,Medium
10203,32,160.22,10,5127.04,02-12-2018,Classic Cars,146,S18_3482,Spain,Medium
10211,28,133.76,4,3745.28,15-01-2019,Classic Cars,146,S18_3482,France,Medium
10225,27,169.04,11,4564.08,22-02-2019,Classic Cars,146,S18_3482,Switzerland,Medium
10238,49,133.76,5,6554.24,09-04-2019,Classic Cars,146,S18_3482,Denmark,Medium
10252,41,164.63,1,6749.83,26-05-2019,Classic Cars,146,S18_3482,France,Medium
10265,49,171.98,1,8427.02,02-07-2019,Classic Cars,146,S18_3482,Australia,Large
10276,30,130.82,5,3924.6,02-08-2019,Classic Cars,146,S18_3482,USA,Medium
10287,40,169.04,14,6761.6,30-08-2019,Classic Cars,146,S18_3482,Switzerland,Medium
10300,23,164.63,7,3786.49,04-10-2018,Classic Cars,146,S18_3482,Germany,Medium
10310,49,127.88,12,6266.12,16-10-2019,Classic Cars,146,S18_3482,Germany,Medium
10320,25,139.64,5,3491,03-11-2019,Classic Cars,146,S18_3482,Sweden,Medium
10330,37,119.06,3,4405.22,16-11-2019,Classic Cars,146,S18_3482,Philippines,Medium
10342,55,119.06,7,6548.3,24-11-2019,Classic Cars,146,S18_3482,Australia,Medium
10355,23,138.17,7,3177.91,07-12-2019,Classic Cars,146,S18_3482,Spain,Medium
10363,24,172.61,11,4142.64,06-01-2020,Classic Cars,146,S18_3482,Finland,Medium
10378,43,96.49,10,4149.07,10-02-2020,Classic Cars,146,S18_3482,Spain,Medium
10390,50,147.94,1,7397,04-03-2020,Classic Cars,146,S18_3482,USA,Large
10109,47,132.8,2,6241.6,10-03-2018,Classic Cars,141,S18_3685,USA,Medium
10123,34,156.82,4,5331.88,20-05-2018,Classic Cars,141,S18_3685,France,Medium
10137,31,165.3,4,5124.3,10-07-2018,Classic Cars,141,S18_3685,France,Medium
10148,28,129.98,11,3639.44,11-09-2018,Classic Cars,141,S18_3685,Australia,Medium
10161,36,154,10,5544,17-10-2018,Classic Cars,141,S18_3685,Denmark,Medium
10172,48,114.44,8,5493.12,05-11-2018,Classic Cars,141,S18_3685,USA,Medium
10181,39,148.34,4,5785.26,12-11-2018,Classic Cars,141,S18_3685,Norway,Medium
10192,45,118.68,9,5340.6,20-11-2018,Classic Cars,141,S18_3685,USA,Medium
10204,35,163.88,15,5735.8,02-12-2018,Classic Cars,141,S18_3685,USA,Medium
10212,45,141.28,8,6357.6,16-01-2019,Classic Cars,141,S18_3685,Spain,Medium
10226,46,159.65,6,7343.9,26-02-2019,Classic Cars,141,S18_3685,USA,Large
10240,37,161.06,1,5959.22,13-04-2019,Classic Cars,141,S18_3685,Japan,Medium
10253,31,129.98,3,4029.38,01-06-2019,Classic Cars,141,S18_3685,UK,Medium
10266,33,152.58,4,5035.14,06-07-2019,Classic Cars,141,S18_3685,Italy,Medium
10278,31,132.8,4,4116.8,06-08-2019,Classic Cars,141,S18_3685,USA,Medium
10287,27,159.65,2,4310.55,30-08-2019,Classic Cars,141,S18_3685,Switzerland,Medium
10301,39,165.3,6,6446.7,05-10-2018,Classic Cars,141,S18_3685,Norway,Medium
10311,32,113.02,11,3616.64,16-10-2019,Classic Cars,141,S18_3685,Spain,Medium
10321,28,151.17,8,4232.76,04-11-2019,Classic Cars,141,S18_3685,USA,Medium
10331,26,67.91,12,1765.66,17-11-2019,Classic Cars,141,S18_3685,USA,Small
10343,44,84.88,2,3734.72,24-11-2019,Classic Cars,141,S18_3685,France,Medium
10367,46,104.53,6,4808.38,12-01-2020,Classic Cars,141,S18_3685,USA,Medium
10379,32,70.83,4,2266.56,10-02-2020,Classic Cars,141,S18_3685,Spain,Small
10406,65,161.06,1,10468.9,15-04-2020,Classic Cars,141,S18_3685,Denmark,Large
10419,43,129.98,3,5589.14,17-05-2020,Classic Cars,141,S18_3685,Austria,Medium
10108,43,67.77,12,2914.11,03-03-2018,Motorcycles,62,S18_3782,Philippines,Small
10122,35,49.74,16,1740.9,08-05-2018,Motorcycles,62,S18_3782,France,Small
10135,45,50.36,13,2266.2,02-07-2018,Motorcycles,62,S18_3782,USA,Small
10146,47,67.14,2,3155.58,03-09-2018,Motorcycles,62,S18_3782,USA,Medium
10169,38,68.39,8,2598.82,04-11-2018,Motorcycles,62,S18_3782,Australia,Small
10180,21,50.36,3,1057.56,11-11-2018,Motorcycles,62,S18_3782,France,Small
10191,43,72.74,9,3127.82,20-11-2018,Motorcycles,62,S18_3782,Germany,Medium
10211,46,54.09,8,2488.14,15-01-2019,Motorcycles,62,S18_3782,France,Small
10224,38,58.44,1,2220.72,21-02-2019,Motorcycles,62,S18_3782,France,Small
10237,26,52.22,1,1357.72,05-04-2019,Motorcycles,62,S18_3782,USA,Small
10252,31,52.84,5,1638.04,26-05-2019,Motorcycles,62,S18_3782,France,Small
10264,48,54.71,3,2626.08,30-06-2019,Motorcycles,62,S18_3782,USA,Small
10276,33,50.36,9,1661.88,02-08-2019,Motorcycles,62,S18_3782,USA,Small
10286,38,57.2,1,2173.6,28-08-2019,Motorcycles,62,S18_3782,France,Small
10299,39,55.95,3,2182.05,30-09-2019,Motorcycles,62,S18_3782,Finland,Small
10310,42,67.14,16,2819.88,16-10-2019,Motorcycles,62,S18_3782,Germany,Small
10319,44,59.06,4,2598.64,03-11-2019,Motorcycles,62,S18_3782,USA,Small
10330,29,69.63,2,2019.27,16-11-2019,Motorcycles,62,S18_3782,Philippines,Small
10342,26,55.95,8,1454.7,24-11-2019,Motorcycles,62,S18_3782,Australia,Small
10355,31,53.47,1,1657.57,07-12-2019,Motorcycles,62,S18_3782,Spain,Small
10363,32,89.12,12,2851.84,06-01-2020,Motorcycles,62,S18_3782,Finland,Small
10378,28,164.63,9,4609.64,10-02-2020,Motorcycles,62,S18_3782,Spain,Medium
10390,36,141.11,2,5079.96,04-03-2020,Motorcycles,62,S18_3782,USA,Medium
10403,36,52.22,1,1879.92,08-04-2020,Motorcycles,62,S18_3782,UK,Small
10106,41,116.46,17,4774.86,17-02-2018,Vintage Cars,105,S18_3856,Italy,Medium
10119,27,99.52,8,2687.04,28-04-2018,Vintage Cars,105,S18_3856,Austria,Small
10130,33,103.75,1,3423.75,16-06-2018,Vintage Cars,105,S18_3856,USA,Medium
10143,34,101.64,12,3455.76,10-08-2018,Vintage Cars,105,S18_3856,USA,Medium
10155,29,124.93,10,3622.97,06-10-2018,Vintage Cars,105,S18_3856,Finland,Medium
10167,34,105.87,6,3599.58,23-10-2018,Vintage Cars,105,S18_3856,Sweden,Medium
10178,48,112.22,9,5386.56,08-11-2018,Vintage Cars,105,S18_3856,France,Medium
10186,46,106.93,6,4918.78,14-11-2018,Vintage Cars,105,S18_3856,UK,Medium
10197,22,115.4,3,2538.8,26-11-2018,Vintage Cars,105,S18_3856,Spain,Small
10222,45,85.75,9,3858.75,19-02-2019,Vintage Cars,105,S18_3856,USA,Medium
10249,46,121.75,5,5600.5,08-05-2019,Vintage Cars,105,S18_3856,USA,Medium
10262,34,120.69,14,4103.46,24-06-2019,Vintage Cars,105,S18_3856,Spain,Medium
10273,50,85.75,1,4287.5,21-07-2019,Vintage Cars,105,S18_3856,Belgium,Medium
10283,46,125.99,3,5795.54,20-08-2019,Vintage Cars,105,S18_3856,Canada,Medium
10296,22,84.7,12,1863.4,15-09-2019,Vintage Cars,105,S18_3856,Germany,Small
10307,48,86.81,6,4166.88,14-10-2019,Vintage Cars,105,S18_3856,USA,Medium
10316,47,86.81,14,4080.07,01-11-2019,Vintage Cars,105,S18_3856,UK,Medium
10328,34,112.22,6,3815.48,12-11-2019,Vintage Cars,105,S18_3856,Italy,Medium
10338,45,122.81,2,5526.45,22-11-2019,Vintage Cars,105,S18_3856,Belgium,Medium
10351,20,168.73,2,3374.6,03-12-2019,Vintage Cars,105,S18_3856,UK,Medium
10373,50,60.49,6,3024.5,31-01-2020,Vintage Cars,105,S18_3856,Finland,Medium
10386,22,57.55,6,1266.1,01-03-2020,Vintage Cars,105,S18_3856,Spain,Small
10398,45,106.93,17,4811.85,30-03-2020,Vintage Cars,105,S18_3856,France,Medium
10400,58,125.99,6,7307.42,01-04-2020,Vintage Cars,105,S18_3856,USA,Large
10415,51,121.75,5,6209.25,09-05-2020,Vintage Cars,105,S18_3856,Australia,Medium
10104,38,140.75,3,5348.5,31-01-2018,Classic Cars,143,S18_4027,Spain,Medium
10117,22,126.39,12,2780.58,16-04-2018,Classic Cars,143,S18_4027,Singapore,Small
10127,25,137.88,5,3447,03-06-2018,Classic Cars,143,S18_4027,USA,Medium
10142,24,157.98,15,3791.52,08-08-2018,Classic Cars,143,S18_4027,USA,Medium
10152,35,129.26,1,4524.1,25-09-2018,Classic Cars,143,S18_4027,Australia,Medium
10165,28,119.2,6,3337.6,22-10-2018,Classic Cars,143,S18_4027,Singapore,Medium
10176,36,153.67,5,5532.12,06-11-2018,Classic Cars,143,S18_4027,Italy,Medium
10185,39,130.69,16,5096.91,14-11-2018,Classic Cars,143,S18_4027,USA,Medium
10196,27,168.04,8,4537.08,26-11-2018,Classic Cars,143,S18_4027,USA,Medium
10207,40,153.67,1,6146.8,09-12-2018,Classic Cars,143,S18_4027,USA,Medium
10220,50,165.16,5,8258,12-02-2019,Classic Cars,143,S18_4027,Ireland,Large
10230,42,172.34,3,7238.28,15-03-2019,Classic Cars,143,S18_4027,Germany,Large
10247,48,140.75,5,6756,05-05-2019,Classic Cars,143,S18_4027,Finland,Medium
10272,25,149.36,5,3734,20-07-2019,Classic Cars,143,S18_4027,USA,Medium
10282,31,150.8,8,4674.8,20-08-2019,Classic Cars,143,S18_4027,USA,Medium
10292,44,162.29,2,7140.76,08-09-2019,Classic Cars,143,S18_4027,USA,Large
10306,23,156.55,16,3600.65,14-10-2019,Classic Cars,143,S18_4027,UK,Medium
10314,29,145.06,8,4206.74,22-10-2019,Classic Cars,143,S18_4027,Denmark,Medium
10324,49,109.79,13,5379.71,05-11-2019,Classic Cars,143,S18_4027,USA,Medium
10337,36,157.76,3,5679.36,21-11-2019,Classic Cars,143,S18_4027,USA,Medium
10349,34,129.26,5,4394.84,01-12-2019,Classic Cars,143,S18_4027,USA,Medium
10358,25,101.13,13,2528.25,10-12-2019,Classic Cars,143,S18_4027,Spain,Small
10372,48,146.49,6,7031.52,26-01-2020,Classic Cars,143,S18_4027,Japan,Large
10383,38,140.55,1,5340.9,22-02-2020,Classic Cars,143,S18_4027,Spain,Medium
10394,37,172.34,1,6376.58,15-03-2020,Classic Cars,143,S18_4027,Spain,Medium
10413,49,140.75,5,6896.75,05-05-2020,Classic Cars,143,S18_4027,USA,Medium
10100,22,86.51,4,1903.22,06-01-2018,Vintage Cars,92,S18_4409,USA,Small
10110,28,89.27,8,2499.56,18-03-2018,Vintage Cars,92,S18_4409,UK,Small
10124,36,85.59,7,3081.24,21-05-2018,Vintage Cars,92,S18_4409,USA,Medium
10148,34,105.83,1,3598.22,11-09-2018,Vintage Cars,92,S18_4409,Australia,Medium
10173,21,75.46,14,1584.66,05-11-2018,Vintage Cars,92,S18_4409,Italy,Small
10182,36,109.52,11,3942.72,12-11-2018,Vintage Cars,92,S18_4409,USA,Medium
10193,24,97.55,15,2341.2,21-11-2018,Vintage Cars,92,S18_4409,Australia,Small
10204,29,85.59,5,2482.11,02-12-2018,Vintage Cars,92,S18_4409,USA,Small
10213,38,94.79,1,3602.02,22-01-2019,Vintage Cars,92,S18_4409,UK,Medium
10227,34,104.91,11,3566.94,02-03-2019,Vintage Cars,92,S18_4409,France,Medium
10241,42,90.19,3,3787.98,13-04-2019,Vintage Cars,92,S18_4409,France,Medium
10280,35,105.83,17,3704.05,17-08-2019,Vintage Cars,92,S18_4409,Italy,Medium
10288,35,80.99,6,2834.65,01-09-2019,Vintage Cars,92,S18_4409,Singapore,Small
10302,38,89.27,2,3392.26,06-10-2018,Vintage Cars,92,S18_4409,UK,Medium
10311,41,81.91,1,3358.31,16-10-2019,Vintage Cars,92,S18_4409,Spain,Medium
10332,50,146.2,2,7310,17-11-2019,Vintage Cars,92,S18_4409,UK,Large
10344,21,104.91,4,2203.11,25-11-2019,Vintage Cars,92,S18_4409,France,Small
10367,43,62.72,8,2696.96,12-01-2020,Vintage Cars,92,S18_4409,USA,Small
10380,32,105.52,1,3376.64,16-02-2020,Vintage Cars,92,S18_4409,Spain,Medium
10407,6,90.19,3,541.14,22-04-2020,Vintage Cars,92,S18_4409,USA,Small
10420,66,92.95,6,6134.7,29-05-2020,Vintage Cars,92,S18_4409,Australia,Medium
10105,41,82.5,10,3382.5,11-02-2018,Vintage Cars,87,S18_4522,Denmark,Medium
10117,23,97.42,4,2240.66,16-04-2018,Vintage Cars,87,S18_4522,Singapore,Small
10128,43,92.16,1,3962.88,06-06-2018,Vintage Cars,87,S18_4522,Spain,Medium
10142,24,70.22,7,1685.28,08-08-2018,Vintage Cars,87,S18_4522,USA,Small
10153,22,83.38,6,1834.36,28-09-2018,Vintage Cars,87,S18_4522,Spain,Small
10166,26,73.73,1,1916.98,21-10-2018,Vintage Cars,87,S18_4522,USA,Small
10177,35,74.6,8,2611,07-11-2018,Vintage Cars,87,S18_4522,Spain,Small
10185,47,77.24,8,3630.28,14-11-2018,Vintage Cars,87,S18_4522,USA,Medium
10197,50,101.81,14,5090.5,26-11-2018,Vintage Cars,87,S18_4522,Spain,Medium
10208,45,87.77,8,3949.65,02-01-2019,Vintage Cars,87,S18_4522,France,Medium
10221,39,89.53,2,3491.67,18-02-2019,Vintage Cars,87,S18_4522,Belgium,Medium
10232,23,89.53,5,2059.19,20-03-2019,Vintage Cars,87,S18_4522,UK,Small
10248,42,75.48,11,3170.16,07-05-2019,Vintage Cars,87,S18_4522,USA,Medium
10261,20,89.53,9,1790.6,17-06-2019,Vintage Cars,87,S18_4522,Canada,Small
10273,33,71.09,12,2345.97,21-07-2019,Vintage Cars,87,S18_4522,Belgium,Small
10283,34,105.32,14,3580.88,20-08-2019,Vintage Cars,87,S18_4522,Canada,Medium
10293,49,100.94,3,4946.06,09-09-2019,Vintage Cars,87,S18_4522,Italy,Medium
10306,39,90.4,8,3525.6,14-10-2019,Vintage Cars,87,S18_4522,UK,Medium
10315,36,100.06,7,3602.16,29-10-2019,Vintage Cars,87,S18_4522,France,Medium
10326,50,86.01,5,4300.5,09-11-2019,Vintage Cars,87,S18_4522,Sweden,Medium
10337,29,155.11,2,4498.19,21-11-2019,Vintage Cars,87,S18_4522,USA,Medium
